Customer_ID_number,OrderDate,Items,ItemCategory,Gender,Geographic location,Purchase History,ProductPrice,OrderQuantity,OrderNumber,PaymentMethod,Age
3572,2/22/2025,Eva Water,Beverage,F,Ibeju lekki,1/14/2022,400,2,SO83010,Bank transfer,64
4387,1/30/2025,Golden Morn,Food,F,Badore,8/7/2023,950,9,SO35487,Bank transfer,33
1555,5/29/2025,Semovita,Food,F,Yaba,6/8/2023,3400,7,SO96444,Bank transfer,49
1181,4/4/2025,Bournvita,Beverage,M,Sangotedo,3/19/2024,1150,9,SO29797,Debit card,48
2814,2/11/2025,Power Bank,Electronics,M,Mafoluku,2/12/2023,20000,2,SO48373,Bank transfer,37
2794,4/29/2025,Extension Box,Electronics,F,Surulere,12/10/2022,3000,9,SO23717,Bank transfer,70
2912,2/2/2025,Spaghetti,Food,F,Ilupeju,10/22/2022,450,8,SO99397,Cash Payment,65
4667,4/27/2025,Coca-Cola,Beverage,M,Ikorodu,3/5/2024,500,7,SO53673,Bank transfer,18
2235,1/28/2025,Jik Bleach,Cleaning,F,Mafoluku,5/13/2023,1442,4,SO83175,Bank transfer,52
2353,4/13/2025,Jik Bleach,Cleaning,F,Iyana ipaja,2/3/2024,1442,6,SO97271,Debit card,51
3449,1/15/2025,Bournvita,Beverage,F,Yaba,7/1/2023,1150,7,SO62794,Bank transfer,45
1058,3/31/2025,Coca-Cola,Beverage,M,Mafoluku,8/5/2024,500,2,SO17873,Debit card,60
1027,1/11/2025,Eva Water,Beverage,F,Ikotun,1/11/2022,400,4,SO85865,Cash Payment,61
3302,1/17/2025,Eva Water,Beverage,F,Lagos Island,2/3/2022,400,10,SO73679,Bank transfer,78
2229,5/31/2025,Salt,Food,F,Sangotedo,4/3/2022,500,8,SO72333,Debit card,68
2188,2/28/2025,Chin Chin,Snack,M,Ilupeju,1/28/2024,1800,7,SO98238,Bank transfer,25
1547,5/7/2025,School Bag,School Supplies,F,Ogba,5/1/2025,5999,1,SO34300,Cash Payment,22
1649,5/22/2025,Dano Milk,Dairy,M,Mafoluku,11/11/2023,120,10,SO26830,Debit card,61
3254,3/8/2025,Gala Sausage Roll,Snack,F,Yaba,12/11/2023,500,9,SO98919,Cash Payment,50
2818,5/9/2025,Indomie Instant Noodles,Food,F,Festac town,2/10/2022,250,4,SO42973,Bank transfer,57
2703,3/24/2025,Fayrouz,Beverage,M,Fadeyi,12/25/2024,500,6,SO22496,Bank transfer,73
3332,4/12/2025,Coca-Cola,Beverage,F,Mafoluku,2/18/2024,500,9,SO92386,Bank transfer,42
2473,1/27/2025,MTN Airtime ?500,Airtime,M,Badore,7/25/2023,500,6,SO45411,Debit card,78
2810,2/12/2025,Gala Sausage Roll,Snack,M,Sangotedo,12/7/2024,500,10,SO24678,Bank transfer,56
1033,2/2/2025,Indomie Instant Noodles,Food,F,Ikorodu,4/2/2023,250,9,SO28279,Debit card,55
4222,2/22/2025,Indomie Instant Noodles,Food,M,Ikorodu,4/3/2023,250,1,SO58620,Debit card,68
3679,5/28/2025,Beans,Food,M,Sangotedo,6/8/2024,12000,6,SO24330,Bank transfer,51
2212,4/20/2025,Nescafe Coffee,Beverage,M,Badore,10/8/2024,700,7,SO54425,Bank transfer,24
1507,3/6/2025,Bobo Yogurt,Beverage,M,Iyana ipaja,11/20/2024,1000,8,SO46202,Bank transfer,56
2870,4/14/2025,Bobo Yogurt,Beverage,M,Oshodi,1/4/2023,1000,4,SO10264,Bank transfer,49
3429,4/18/2025,Gala Sausage Roll,Snack,F,Mafoluku,8/28/2023,500,3,SO45613,Cash Payment,28
4148,2/25/2025,Fayrouz,Beverage,M,Fagba,3/24/2024,500,2,SO68349,Debit card,40
2970,4/7/2025,Dove Body Wash,Personal Care,F,Sangotedo,12/31/2022,1778,1,SO16647,Bank transfer,45
2013,3/18/2025,Sugar,Food,F,Yaba,11/23/2024,1000,10,SO92658,Cash Payment,80
3967,1/11/2025,Pampers Baby-Dry,Baby Products,F,Sangotedo,2/9/2025,5100,10,SO60943,Debit card,50
2885,2/14/2025,Beans,Food,F,Ikorodu,4/4/2024,12000,1,SO78134,Cash Payment,50
3935,3/20/2025,Bournvita,Beverage,F,Fagba,1/13/2022,1150,7,SO68523,Debit card,63
3283,3/30/2025,Golden Morn,Food,F,Mushin,5/7/2024,950,9,SO49936,Cash Payment,32
3268,1/30/2025,Fayrouz,Beverage,F,Lakowe,2/8/2025,500,5,SO30387,Bank transfer,27
3677,3/11/2025,Beans,Food,M,Lagos Island,6/2/2024,12000,5,SO18366,Debit card,18
3495,4/27/2025,Mathematical Set,School Supplies,M,Oshodi,11/8/2022,1320,6,SO35771,Bank transfer,19
1410,2/14/2025,Beans,Food,M,Ikotun,12/20/2023,12000,6,SO97819,Bank transfer,35
2440,2/21/2025,Bournvita,Beverage,F,Ogba,4/1/2022,1150,4,SO22557,Cash Payment,71
4088,1/22/2025,Bobo Yogurt,Beverage,F,Shomolu,1/13/2025,1000,5,SO14342,Cash Payment,59
2469,3/11/2025,Nescafe Coffee,Beverage,M,Ketu,5/9/2024,700,8,SO70235,Cash Payment,55
4229,3/3/2025,Bournvita,Beverage,M,Ketu,6/20/2023,1150,7,SO64048,Bank transfer,52
2728,4/5/2025,Plantain Chips,Snack,F,Iganmu,8/14/2022,1500,6,SO77368,Debit card,50
4694,3/1/2025,Beans,Food,M,Lagos Island,1/21/2022,12000,3,SO66213,Debit card,54
2836,1/16/2025,Notebook (60 leaves),Stationery,M,Ogba,2/26/2022,1769,1,SO85321,Debit card,77
1311,3/22/2025,Pen (Pack of 5),Stationery,M,Iyana ipaja,5/4/2023,2489,3,SO15525,Cash Payment,20
1760,2/15/2025,Morning Fresh Dishwash,Cleaning,F,Mafoluku,2/14/2022,1451,4,SO26388,Bank transfer,80
3656,4/9/2025,Plantain Chips,Snack,F,Yaba,1/2/2022,1500,6,SO69657,Cash Payment,18
3720,5/27/2025,Bournvita,Beverage,F,Ikotun,4/21/2023,1150,2,SO30362,Debit card,67
2996,3/3/2025,Gala Sausage Roll,Snack,F,Ogba,5/21/2022,500,1,SO16138,Cash Payment,34
1949,2/12/2025,Fayrouz,Beverage,F,Ikotun,1/20/2023,500,6,SO46900,Cash Payment,30
4498,4/27/2025,Diaper Rash Cream,Baby Products,M,Oshodi,2/13/2022,8148,5,SO68327,Debit card,65
2447,3/17/2025,Spaghetti,Food,M,Ikeja,12/21/2022,450,4,SO33557,Bank transfer,39
1952,3/21/2025,Indomie Instant Noodles,Food,F,Ogba,5/6/2024,250,1,SO35506,Cash Payment,20
4099,5/12/2025,Dano Milk,Dairy,F,Yaba,11/22/2023,120,6,SO84363,Debit card,28
1804,5/7/2025,Plantain Chips,Snack,M,Mafoluku,8/20/2023,1500,2,SO18704,Bank transfer,46
1510,2/5/2025,Bournvita,Beverage,F,Ikorodu,9/11/2023,1150,10,SO53640,Debit card,70
2879,4/19/2025,Gala Sausage Roll,Snack,F,Mushin,3/29/2022,500,3,SO42634,Debit card,66
4899,5/25/2025,Bobo Yogurt,Beverage,F,Sangotedo,4/7/2025,1000,1,SO57418,Cash Payment,78
4326,4/13/2025,Eva Water,Beverage,M,Oshodi,9/6/2024,400,6,SO62892,Cash Payment,46
1670,3/30/2025,Power Bank,Electronics,F,Ikotun,5/6/2025,20000,5,SO69278,Debit card,32
1117,2/27/2025,MTN Airtime ?500,Airtime,M,Yaba,9/22/2022,500,4,SO15921,Cash Payment,37
1346,1/2/2025,Maggi Cubes,Food Seasoning,F,Lagos Island,12/24/2024,700,2,SO93845,Debit card,45
1178,5/10/2025,Dano Milk,Dairy,M,Iganmu,3/10/2022,120,10,SO55958,Debit card,26
1649,1/22/2025,Indomie Instant Noodles,Food,M,Lakowe,12/4/2023,250,5,SO80981,Cash Payment,61
4651,1/21/2025,Chin Chin,Snack,F,Ibeju lekki,12/17/2024,1800,10,SO54078,Bank transfer,70
4243,4/14/2025,Bournvita,Beverage,F,Badore,11/13/2024,1150,5,SO32048,Cash Payment,72
4429,4/6/2025,Dettol Antiseptic,Cleaning,M,Mushin,6/13/2023,1533,10,SO52672,Bank transfer,43
4645,3/15/2025,Lipton Tea,Beverage,M,Festac town,4/3/2022,850,9,SO92682,Bank transfer,38
4019,2/14/2025,Semovita,Food,M,Mushin,9/5/2022,3400,10,SO40335,Debit card,52
4459,2/27/2025,Indomie Instant Noodles,Food,M,Ikeja,8/15/2024,250,3,SO35314,Bank transfer,23
3006,3/3/2025,Bobo Yogurt,Beverage,M,Mafoluku,1/25/2023,1000,8,SO38621,Debit card,79
1834,3/10/2025,Gala Sausage Roll,Snack,M,Oshodi,4/1/2025,500,3,SO99593,Cash Payment,40
3236,1/6/2025,Always Sanitary Pad,Toiletries,F,Ogba,4/8/2024,950,5,SO72919,Debit card,49
1765,1/7/2025,Always Sanitary Pad,Toiletries,M,Fagba,1/15/2023,950,9,SO29058,Cash Payment,48
3855,3/5/2025,Indomie Instant Noodles,Food,M,Ikotun,3/1/2024,250,6,SO77741,Cash Payment,80
4392,5/14/2025,Lux Soap,Personal Care,M,Shomolu,3/16/2023,1006,5,SO55647,Debit card,56
3330,2/17/2025,Nescafe Coffee,Beverage,M,Ikeja,5/30/2023,700,6,SO90544,Bank transfer,72
1723,3/29/2025,Milo,Beverage,F,Mafoluku,9/19/2024,1200,7,SO78035,Debit card,72
4110,5/26/2025,Jik Bleach,Cleaning,F,Yaba,9/29/2023,1442,8,SO36799,Debit card,76
2600,5/30/2025,Milo,Beverage,F,Agege,4/6/2023,1200,10,SO99191,Cash Payment,49
2946,4/25/2025,Jik Bleach,Cleaning,F,Ketu,3/16/2022,1442,1,SO44403,Cash Payment,27
2426,3/17/2025,Dano Milk,Dairy,M,Festac town,1/24/2022,120,4,SO88054,Bank transfer,51
4170,3/3/2025,Bournvita,Beverage,F,Mafoluku,1/28/2025,1150,9,SO43416,Debit card,66
1109,2/15/2025,Beans,Food,M,Badore,7/30/2023,12000,10,SO27943,Bank transfer,58
3429,1/5/2025,Shea Butter,Personal Care,M,Mafoluku,2/15/2022,1855,8,SO84222,Bank transfer,28
2055,5/9/2025,Morning Fresh Dishwash,Cleaning,M,Lagos Island,2/19/2023,1451,8,SO47483,Cash Payment,19
2480,4/19/2025,Gala Sausage Roll,Snack,M,Mafoluku,4/10/2022,500,10,SO20606,Bank transfer,38
2441,2/1/2025,Bournvita,Beverage,F,Mafoluku,5/31/2023,1150,6,SO10795,Cash Payment,40
1054,1/24/2025,Gala Sausage Roll,Snack,M,Shomolu,3/11/2025,500,3,SO54149,Debit card,55
4818,5/23/2025,Omo Detergent,Cleaning,F,Sangotedo,3/26/2022,1338,2,SO84997,Cash Payment,37
3379,1/18/2025,Morning Fresh Dishwash,Cleaning,F,Sangotedo,5/23/2025,1451,6,SO23153,Cash Payment,64
3939,2/4/2025,Local Broom,Cleaning,M,Ketu,7/12/2023,1579,3,SO68842,Bank transfer,61
1367,1/3/2025,Maggi Cubes,Food Seasoning,F,Mushin,6/9/2024,700,3,SO62848,Cash Payment,53
1043,1/22/2025,Beans,Food,F,Iganmu,8/18/2022,12000,4,SO21518,Debit card,71
2231,2/9/2025,Gala Sausage Roll,Snack,F,Iganmu,4/27/2025,500,5,SO85551,Cash Payment,45
3235,2/15/2025,Coca-Cola,Beverage,M,Oshodi,5/7/2024,500,6,SO68006,Bank transfer,67
4554,1/9/2025,Indomie Instant Noodles,Food,M,Lakowe,5/17/2024,250,8,SO26358,Cash Payment,32
3245,3/1/2025,Plantain Chips,Snack,M,Badore,7/3/2024,1500,3,SO86239,Cash Payment,73
2996,5/15/2025,Always Sanitary Pad,Toiletries,F,Ogba,6/9/2024,950,3,SO95853,Bank transfer,34
2507,5/27/2025,Fayrouz,Beverage,F,Ikotun,5/23/2022,500,2,SO56077,Bank transfer,44
4186,5/29/2025,Friso Gold Milk,Baby Products,F,Mafoluku,4/10/2024,5884,7,SO78369,Cash Payment,68
3929,5/31/2025,Coca-Cola,Beverage,M,Mushin,1/12/2023,500,3,SO46193,Debit card,39
3760,3/22/2025,Golden Morn,Food,F,Lakowe,3/2/2025,950,6,SO85233,Cash Payment,49
4928,1/20/2025,Plantain Chips,Snack,F,Lagos Island,5/3/2025,1500,5,SO11972,Bank transfer,79
4217,3/14/2025,MTN Airtime ?500,Airtime,F,Mafoluku,5/1/2023,500,1,SO17138,Bank transfer,51
1174,4/10/2025,Semovita,Food,F,Lakowe,2/6/2022,3400,6,SO76429,Bank transfer,26
4103,2/7/2025,Golden Morn,Food,M,Ketu,11/20/2023,950,6,SO46677,Cash Payment,34
4408,3/20/2025,Golden Morn,Food,F,Ikorodu,8/19/2022,950,10,SO68650,Bank transfer,76
2588,3/7/2025,Beans,Food,F,Fagba,10/13/2023,12000,9,SO60547,Bank transfer,64
2598,5/17/2025,Hollandia Yoghurt,Beverage,M,Agege,8/26/2023,1500,3,SO75908,Bank transfer,41
1518,5/23/2025,Gala Sausage Roll,Snack,M,Ilupeju,7/14/2024,500,8,SO28183,Bank transfer,65
2702,4/6/2025,Indomie Instant Noodles,Food,M,Ibeju lekki,6/21/2024,250,5,SO10428,Cash Payment,47
1001,3/26/2025,Gala Sausage Roll,Snack,M,Oshodi,6/29/2024,500,10,SO77529,Bank transfer,25
2270,1/18/2025,Always Sanitary Pad,Toiletries,F,Badore,11/12/2024,950,6,SO25739,Cash Payment,36
2838,5/23/2025,Semovita,Food,F,Agege,12/9/2023,3400,2,SO85542,Debit card,31
1683,2/9/2025,Coca-Cola,Beverage,M,Oshodi,12/19/2024,500,6,SO90388,Bank transfer,27
4040,3/30/2025,Milo,Beverage,M,Badore,2/10/2025,1200,1,SO30080,Bank transfer,37
3897,5/27/2025,Maggi Cubes,Food Seasoning,F,Ikorodu,5/3/2023,700,4,SO23435,Bank transfer,58
2200,5/15/2025,Always Sanitary Pad,Toiletries,M,Iganmu,2/9/2023,950,7,SO25539,Bank transfer,69
4073,1/6/2025,Always Sanitary Pad,Toiletries,F,Festac town,8/8/2024,950,7,SO82222,Debit card,73
3700,4/16/2025,Maggi Cubes,Food Seasoning,M,Ikorodu,1/20/2022,700,7,SO19628,Debit card,41
3973,5/5/2025,Semovita,Food,F,Ketu,7/20/2024,3400,4,SO19495,Cash Payment,54
2715,2/1/2025,Lux Soap,Personal Care,M,Mushin,7/29/2022,1006,7,SO73830,Bank transfer,55
3967,2/18/2025,Golden Morn,Food,F,Surulere,2/10/2024,950,9,SO13224,Debit card,50
4002,1/12/2025,Indomie Instant Noodles,Food,M,Badore,1/25/2025,250,3,SO96844,Bank transfer,35
2962,1/26/2025,Dano Milk,Dairy,F,Yaba,2/3/2023,120,3,SO21780,Debit card,64
4340,1/10/2025,Peak Milk,Dairy,F,Iganmu,7/16/2024,350,6,SO25655,Cash Payment,58
2092,1/6/2025,Morning Fresh Dishwash,Cleaning,F,Ikeja,9/17/2023,1451,3,SO68306,Debit card,62
3143,5/29/2025,Close-Up Toothpaste,Personal Care,M,Iyana ipaja,9/29/2022,1736,8,SO78625,Debit card,54
2209,5/16/2025,Diaper Rash Cream,Baby Products,F,Fagba,10/4/2023,8148,3,SO39151,Debit card,45
2816,5/30/2025,Spaghetti,Food,M,Yaba,5/30/2022,450,2,SO20345,Debit card,69
2659,5/5/2025,Nescafe Coffee,Beverage,F,Oshodi,2/15/2023,700,6,SO11314,Bank transfer,44
1588,3/23/2025,Bournvita,Beverage,F,Oshodi,4/25/2025,1150,7,SO70085,Bank transfer,52
1144,1/26/2025,Earphones,Electronics,F,Festac town,11/21/2023,13000,5,SO59120,Debit card,45
2166,1/13/2025,Bournvita,Beverage,M,Ikotun,12/8/2022,1150,1,SO17700,Debit card,33
3300,4/3/2025,Nescafe Coffee,Beverage,M,Shomolu,8/23/2024,700,4,SO65206,Debit card,32
3944,5/21/2025,Spaghetti,Food,F,Ogba,11/16/2024,450,9,SO12776,Cash Payment,64
4979,5/20/2025,Close-Up Toothpaste,Personal Care,F,Surulere,5/9/2025,1736,10,SO74185,Debit card,49
2630,5/5/2025,Shea Butter,Personal Care,M,Shomolu,5/20/2023,1855,8,SO71212,Debit card,41
4240,3/9/2025,Milo,Beverage,F,Shomolu,1/14/2022,1200,9,SO71416,Debit card,58
2357,2/16/2025,Jik Bleach,Cleaning,F,Festac town,5/10/2025,1442,7,SO49053,Cash Payment,77
1743,2/19/2025,Phone Charger,Electronics,M,Ikeja,3/1/2022,2404,6,SO62834,Bank transfer,73
2331,1/26/2025,Bournvita,Beverage,F,Sangotedo,4/21/2025,1150,10,SO28978,Debit card,27
1643,1/27/2025,Milo,Beverage,F,Sangotedo,4/22/2022,1200,4,SO38214,Bank transfer,73
1291,2/9/2025,Lipton Tea,Beverage,F,Sangotedo,3/10/2025,850,7,SO41317,Bank transfer,69
3675,3/16/2025,Golden Morn,Food,F,Ikorodu,10/23/2022,950,10,SO76942,Cash Payment,76
4134,5/24/2025,MTN Airtime ?500,Airtime,F,Lagos Island,6/13/2022,500,3,SO96708,Cash Payment,55
1363,4/4/2025,Pen (Pack of 5),Stationery,M,Ogba,3/1/2024,2489,10,SO80379,Debit card,76
4212,1/6/2025,Maggi Cubes,Food Seasoning,F,Ogba,3/21/2023,700,1,SO10520,Bank transfer,31
1500,5/8/2025,Golden Morn,Food,F,Iyana ipaja,3/19/2023,950,9,SO54601,Cash Payment,23
2622,3/27/2025,Maggi Cubes,Food Seasoning,M,Lagos Island,11/23/2024,700,4,SO59023,Cash Payment,27
3543,2/25/2025,Indomie Instant Noodles,Food,F,Fadeyi,2/9/2024,250,10,SO19825,Debit card,76
2525,1/15/2025,Spaghetti,Food,F,Ilupeju,1/10/2025,450,3,SO38362,Debit card,24
1264,2/2/2025,Bread (Small Loaf),Food,M,Sangotedo,3/4/2022,1300,3,SO59874,Debit card,68
3601,2/21/2025,Power Bank,Electronics,F,Badore,4/17/2022,20000,2,SO76147,Debit card,72
1771,1/1/2025,Gala Sausage Roll,Snack,M,Agege,1/21/2022,500,2,SO45619,Bank transfer,65
4694,2/10/2025,Fayrouz,Beverage,F,Agege,12/20/2022,500,9,SO77407,Bank transfer,54
1122,3/17/2025,Dano Milk,Dairy,F,Ibeju lekki,3/26/2024,120,7,SO51101,Bank transfer,27
3507,5/16/2025,Maggi Cubes,Food Seasoning,M,Ketu,12/8/2023,700,3,SO63121,Cash Payment,78
4524,2/14/2025,Beans,Food,M,Badore,3/1/2025,12000,2,SO69047,Cash Payment,21
3612,3/6/2025,Bournvita,Beverage,M,Yaba,9/26/2022,1150,4,SO45525,Debit card,51
3262,5/15/2025,Lipton Tea,Beverage,M,Badore,4/5/2025,850,4,SO47283,Cash Payment,68
1897,4/30/2025,Eva Water,Beverage,F,Iganmu,3/6/2023,400,5,SO17036,Bank transfer,33
1656,5/16/2025,Gala Sausage Roll,Snack,F,Badore,1/1/2023,500,1,SO45960,Bank transfer,56
3953,3/15/2025,Eva Water,Beverage,F,Festac town,9/24/2024,400,7,SO79475,Bank transfer,45
1488,3/11/2025,Plantain Chips,Snack,F,Shomolu,10/14/2023,1500,4,SO33154,Debit card,39
1652,4/7/2025,Maggi Cubes,Food Seasoning,M,Iganmu,9/16/2023,700,6,SO87740,Cash Payment,44
4953,1/2/2025,Bobo Yogurt,Beverage,M,Agege,10/13/2024,1000,5,SO61973,Bank transfer,64
3445,4/24/2025,Jik Bleach,Cleaning,M,Yaba,11/29/2024,1442,7,SO90050,Bank transfer,21
3180,3/9/2025,Golden Morn,Food,M,Iganmu,1/15/2023,950,8,SO81989,Debit card,55
4934,2/3/2025,Semovita,Food,F,Iganmu,4/20/2022,3400,7,SO28102,Debit card,67
2980,4/7/2025,Diaper Rash Cream,Baby Products,F,Mushin,9/20/2024,8148,9,SO58492,Cash Payment,58
2763,5/19/2025,Coca-Cola,Beverage,M,Shomolu,2/21/2022,500,2,SO78235,Bank transfer,25
4819,4/25/2025,Hollandia Yoghurt,Beverage,F,Sangotedo,10/27/2024,1500,9,SO30289,Bank transfer,66
3169,2/27/2025,Always Sanitary Pad,Toiletries,M,Ikeja,7/4/2022,950,1,SO57616,Bank transfer,26
1850,1/27/2025,Beans,Food,F,Lagos Island,12/2/2024,12000,10,SO27794,Debit card,69
4285,1/9/2025,Golden Morn,Food,F,Ikeja,4/17/2025,950,1,SO88969,Debit card,74
4366,1/14/2025,Jik Bleach,Cleaning,M,Festac town,3/22/2025,1442,2,SO11210,Bank transfer,41
2253,3/29/2025,Dano Milk,Dairy,M,Festac town,10/10/2023,120,7,SO69976,Bank transfer,36
3398,5/29/2025,Indomie Instant Noodles,Food,M,Fagba,1/1/2025,250,3,SO11005,Cash Payment,67
2215,1/7/2025,Chin Chin,Snack,M,Oshodi,12/17/2024,1800,9,SO57481,Debit card,69
3737,3/20/2025,Dano Milk,Dairy,M,Fadeyi,2/8/2023,120,3,SO17008,Cash Payment,39
2649,1/7/2025,Salt,Food,F,Fadeyi,4/22/2023,500,10,SO28325,Cash Payment,54
3203,1/15/2025,Beans,Food,M,Ibeju lekki,2/20/2022,12000,9,SO50805,Debit card,73
4261,2/21/2025,Dano Milk,Dairy,F,Fadeyi,3/2/2022,120,7,SO69351,Cash Payment,74
2435,2/3/2025,Spaghetti,Food,M,Agege,11/29/2022,450,2,SO36054,Bank transfer,19
2046,4/12/2025,Cerelac,Baby Products,M,Lakowe,7/5/2022,8540,6,SO86914,Cash Payment,73
4267,3/27/2025,Plantain Chips,Snack,F,Agege,9/28/2024,1500,8,SO10608,Cash Payment,26
1086,3/30/2025,Semovita,Food,F,Sangotedo,10/5/2022,3400,8,SO46660,Bank transfer,53
1992,1/20/2025,Plantain Chips,Snack,M,Badore,5/11/2024,1500,10,SO51447,Cash Payment,38
3622,5/22/2025,Jik Bleach,Cleaning,M,Mafoluku,5/19/2024,1442,7,SO80530,Debit card,47
4700,1/22/2025,Close-Up Toothpaste,Personal Care,M,Fagba,11/19/2024,1736,9,SO10433,Debit card,48
2272,1/4/2025,Semovita,Food,M,Ketu,9/26/2022,3400,8,SO42703,Bank transfer,76
1663,4/10/2025,Eva Water,Beverage,F,Fadeyi,9/25/2023,400,2,SO71496,Debit card,57
2519,3/31/2025,Jik Bleach,Cleaning,M,Fagba,8/17/2023,1442,1,SO68991,Debit card,69
2639,5/20/2025,Bournvita,Beverage,M,Ikorodu,10/10/2023,1150,7,SO34252,Cash Payment,23
1466,2/6/2025,Plantain Chips,Snack,M,Iyana ipaja,7/30/2024,1500,7,SO42624,Cash Payment,54
4122,3/17/2025,Golden Morn,Food,M,Mushin,9/27/2024,950,2,SO82688,Debit card,65
3598,3/16/2025,Eva Water,Beverage,M,Oshodi,1/11/2022,400,1,SO43289,Bank transfer,75
3097,2/16/2025,Always Sanitary Pad,Toiletries,F,Fadeyi,12/21/2024,950,8,SO80852,Debit card,67
1873,4/25/2025,Bournvita,Beverage,F,Iganmu,12/26/2022,1150,2,SO81566,Bank transfer,72
1537,4/21/2025,Dano Milk,Dairy,F,Ilupeju,3/11/2025,120,5,SO73448,Bank transfer,67
3960,3/1/2025,Indomie Instant Noodles,Food,F,Shomolu,8/22/2023,250,6,SO90293,Cash Payment,49
1136,2/28/2025,Omo Detergent,Cleaning,F,Shomolu,5/22/2022,1338,7,SO37288,Cash Payment,36
2453,3/13/2025,Milo,Beverage,F,Iganmu,2/3/2025,1200,3,SO13823,Cash Payment,57
1746,2/16/2025,Lipton Tea,Beverage,M,Ikorodu,7/22/2022,850,10,SO99117,Cash Payment,51
3572,1/4/2025,Baby Feeding Bottle,Baby Products,M,Ikotun,1/24/2024,5520,7,SO84956,Bank transfer,64
3246,3/21/2025,Close-Up Toothpaste,Personal Care,F,Mushin,7/29/2022,1736,7,SO55317,Cash Payment,40
3207,2/16/2025,Diaper Rash Cream,Baby Products,M,Festac town,5/12/2024,8148,6,SO93764,Bank transfer,53
1042,4/30/2025,Plantain Chips,Snack,F,Badore,2/2/2023,1500,9,SO78474,Bank transfer,70
1176,3/10/2025,Golden Morn,Food,F,Shomolu,12/1/2022,950,6,SO90848,Cash Payment,62
3054,5/30/2025,Gala Sausage Roll,Snack,F,Lakowe,12/5/2022,500,6,SO58400,Cash Payment,51
4486,4/2/2025,Gala Sausage Roll,Snack,M,Iganmu,7/11/2023,500,8,SO57621,Cash Payment,76
1580,2/26/2025,Maggi Cubes,Food Seasoning,F,Iganmu,8/23/2023,700,3,SO20605,Bank transfer,36
1623,4/26/2025,Gala Sausage Roll,Snack,M,Iyana ipaja,2/19/2023,500,1,SO30911,Debit card,43
4169,2/8/2025,Golden Morn,Food,M,Sangotedo,1/30/2024,950,7,SO82776,Bank transfer,77
2254,3/21/2025,Gala Sausage Roll,Snack,M,Ikeja,9/11/2022,500,6,SO70955,Bank transfer,54
4095,2/2/2025,Maggi Cubes,Food Seasoning,F,Fagba,10/24/2023,700,6,SO64968,Cash Payment,68
1264,1/16/2025,Dano Milk,Dairy,M,Yaba,4/8/2024,120,4,SO72554,Debit card,68
3375,3/3/2025,Eva Water,Beverage,M,Ogba,12/3/2023,400,1,SO97558,Cash Payment,57
3242,5/15/2025,Dano Milk,Dairy,M,Yaba,7/13/2024,120,1,SO40659,Debit card,45
2227,5/26/2025,Maggi Cubes,Food Seasoning,F,Fagba,1/27/2023,700,3,SO28909,Bank transfer,43
3847,2/27/2025,Nescafe Coffee,Beverage,F,Fadeyi,9/12/2023,700,5,SO77003,Bank transfer,47
3897,3/28/2025,Nescafe Coffee,Beverage,M,Ikotun,5/19/2025,700,6,SO68378,Cash Payment,58
1799,4/29/2025,Shea Butter,Personal Care,M,Fagba,1/15/2025,1855,2,SO80588,Cash Payment,70
2920,5/20/2025,Golden Morn,Food,F,Badore,6/19/2022,950,2,SO30566,Cash Payment,47
3713,4/10/2025,Power Bank,Electronics,M,Agege,9/2/2022,20000,7,SO27641,Cash Payment,48
4230,2/2/2025,Hollandia Yoghurt,Beverage,M,Mushin,10/9/2023,1500,2,SO93684,Bank transfer,24
1455,4/13/2025,Lux Soap,Personal Care,M,Yaba,1/2/2024,1006,9,SO88775,Cash Payment,20
3687,3/21/2025,Gala Sausage Roll,Snack,F,Shomolu,9/3/2022,500,7,SO39695,Debit card,33
3869,4/12/2025,Bournvita,Beverage,M,Mushin,9/15/2023,1150,4,SO54753,Bank transfer,37
2988,4/1/2025,Diaper Rash Cream,Baby Products,M,Sangotedo,2/9/2024,8148,5,SO27185,Debit card,31
4242,4/27/2025,Dano Milk,Dairy,M,Mafoluku,1/27/2023,120,2,SO21187,Bank transfer,71
4118,3/3/2025,MTN Airtime ?500,Airtime,F,Ketu,2/21/2025,500,4,SO43211,Bank transfer,78
4996,1/13/2025,Cerelac,Baby Products,M,Shomolu,1/4/2022,8540,2,SO56914,Cash Payment,50
4489,5/5/2025,Maggi Cubes,Food Seasoning,F,Sangotedo,4/26/2024,700,9,SO34857,Bank transfer,48
1199,1/7/2025,Huggies Baby Wipes,Baby Products,F,Agege,5/12/2022,8052,3,SO21359,Bank transfer,30
4108,3/9/2025,Lux Soap,Personal Care,F,Mushin,7/29/2023,1006,8,SO51344,Cash Payment,69
3484,1/12/2025,Bread (Small Loaf),Food,M,Iyana ipaja,2/11/2022,1300,1,SO26952,Bank transfer,23
1239,2/25/2025,Lipton Tea,Beverage,M,Festac town,7/4/2024,850,4,SO10610,Bank transfer,57
4839,4/23/2025,Golden Morn,Food,F,Ibeju lekki,4/12/2024,950,1,SO44834,Bank transfer,46
4748,2/23/2025,Semovita,Food,M,Sangotedo,4/5/2022,3400,9,SO93185,Cash Payment,41
4426,5/18/2025,Diaper Rash Cream,Baby Products,M,Shomolu,11/30/2024,8148,3,SO60321,Bank transfer,58
3571,5/3/2025,Always Sanitary Pad,Toiletries,M,Fadeyi,11/11/2024,950,1,SO85177,Cash Payment,60
